Company,Username,City,State,Date,Rating,Review,Distance,Cost,Cost.per.Mile,Sqft.Moved
Budget,April A,Las Vegas,NV,2015-08-29,1,"This truck was contracted through Budget as their self service option. Never have I had such a horrible, stressful, moving experience! Not only was I lied to, in writing, but they couldn't get the price right, the delivery right, or the pick up! My representative I was assigned to was a complete joke, and told me one thing then made excuses, and told me another. Everything she said was contraindicated again later. But she was always ""so sorry."" I'm not one to leave horrible reviews and if there was one thing to say positive about the experience it was that it made it there. But this would be a short novel if I went into detail about the last month and a half of horror I went through with budget and this company.. And the weeks ahead as I recently had to file a claim on them, for over charging my footage and damaging my belongings. All in all, do not use this company! I know it's hard to trust reviews sometimes, I am a huge yelper and constantly read reviews and decide for myself-trust me on this one! Renting a Uhaul and doing it yourself would be a million times better and cheaper than using either of these companies services.. Don't say I didn't warn you!",3100.0,2300.0,0.74,650.0
Budget,Cindy C,Arlington,VA,2015-08-21,5,"Great experience renting with Budget from start to finish. I rented a 16' truck and drove it from Illinois to Washington, DC with absolutely no problems! Being a 60 year old female, I was a little apprehensive about driving such a large truck but it was no problem driving it through the hills and curves of the Ohio and Pennsylvania turnpikes. Customer service was great during pick up and drop off of the truck. I chose Budget basically because the cost was significantly lower than Uhaul or Penske for the same truck.",750.0,533.0,0.71,400.0
Budget,Marsha D,Spokane,WA,2015-08-20,4,"Budget had the best price, as usual. The truck was clean and in good shape. I've used them many times (several cross-country moves) and they always come through for me.",600.0,400.0,0.67,1000.0
Budget,Mary L,New Braunfels,TX,2015-08-18,4,We were satisfied withwhat they delivered. Truck was available and office personal were informative and helpful.,15.0,60.0,4.0,1300.0
Budget,Barbara D,Sarasota,FL,2015-08-17,4,Once I got the truck it was fine. Biggest issue was my original pickup location didn't have the truck I had requested and was sent to 2 different locations before I was able to secure a truck.,1260.0,300.0,0.24,1000.0
Budget,David N,Mc Lean,VA,2015-08-17,5,The workers were great!,175.0,400.0,2.29,
Budget,Kathy H,Minneapolis,MN,2015-08-12,1,"They didn't have the truck I ordered and I had to pick another up over an hour away, making us late for the movers.",1200.0,2000.0,1.67,1000.0
Budget,JJ R,Ashburn,VA,2015-08-12,2,"I called twice in the week leading up to the move ensuring that there would be a truck ready for us Friday morning, as we were on a time crunch. Both times, I was assured it would be there. Lo and behold, Friday morning rolls around, I get dropped off at the Budget lot, and there's no truck. It took TWO HOURS of the manager calling around to find me a truck 20 minutes away. To their credit, the gentlemen at the office worked non-stop to get me a truck and drove me out to the other office. Then I get to the truck and I'm pretty sure it was one of the first five trucks ever made. It shook and bounced non-stop, and the fuel gauge didn't work. I doubt I will ever be using Budget again.",225.0,400.0,1.78,2500.0
Budget,Nephratearii D,Stockbridge,GA,2015-08-11,5,I had no problems with budget.,20.0,53.0,2.65,1052.0
Budget,Steven M,Waynesville,OH,2015-08-10,5,In every way.......a delight...............,950.0,918.0,0.97,850.0
Budget,Zachary R,Vernon Hills,IL,2015-08-10,3,Cost was very good and people we worked with were very friendly. The 24' truck we got was a little rough and worn out. Ran well enough but was under-powered for a full load and trailer with a car. Topped out at under 50mph for a lot of the drive,515.0,1100.0,2.14,1360.0
Budget,Donald D,Deland,FL,2015-08-09,4,"The truck was more than enough for my move- great diesel mpg. While the truck needed some sweeping, it ran very well with a full load. Customer service was very accommodating and polite. Yes, I would use Budget again.",66.0,300.0,4.55,1300.0
Budget,James S,Beaufort,SC,2015-08-08,5,Truck worked out great!,15.0,130.0,8.67,1000.0
Budget,Jessica W,Minneapolis,MN,2015-08-07,5,Easy to reserve. Didn't have the truck we reserved so we got upgraded. Can't complain about that!,8.0,150.0,18.75,2800.0
Budget,Francis J,Stoughton,MA,2015-08-06,5,"These two guys were amazing. They loaded 5 rooms of furniture in 4 hours. Everything was packed very well and arrived safely after 1350 miles in the moving truck. If you don't want to get ripped off by the outrageous cost of a moving company consider renting a truck and hiring these guys for doing all the packing in the truck. With the Hire a Helpers, truck rental, fuel,tolls etc we saved over half of the cost of hiring a moving company.",1350.0,1950.0,1.44,1350.0
Budget,David F,Winter Haven,FL,2015-08-05,5,"Got a brand new truck which ran wonderfully on our 2,500 mile road trip. When the check engine light came on, service was quick and professional - even came out at midnight! Turned out to be a very minor fix and we were on the road within a half hour. Customer service was great, truck ran like a dream, seats were very comfortable, and we managed to get all 24' with a car towed behind across the US with no problems.",2500.0,1400.0,0.56,1500.0
Budget,Glenda B,Charlotte,NC,2015-08-03,5,Very Satisfied,,,,
Budget,Lynne P,Sunnyside,NY,2015-08-02,4,"Good running truck; AC worked great. Easy to drive, load and unload.",1550.0,650.0,0.42,900.0
Budget,Michael M,Novato,CA,2015-08-02,1,Truck was not well maintained. One tire kept losing air and we kept putting more air in until we knew we had to find out when Budget would come and service the truck. Hung up on us twice. No estimate of arrival time. Sat for 4 hours in 110 degree heat until we took matters into our own hands. Took vehicle to Lew Schwab tires where they said it was broken valv stem that should been replaced before sending truck out on another run. Cost less than $18 but the lost required to get hotel room at midnight so we could try to meet the movers at on new home. Budget has paid the $18 but I want my hotel cost back (next co tact to be made) Will never rent from them again,675.0,1300.0,1.93,800.0
Budget,Andrew C,Miami,FL,2015-07-28,4,"The truck was comfortable for my drive from PA to FL but hard to see out the back of, I feel like these trucks need a backup camera or at least a backup beeper. Customer Service in PA was excellent, customer service in FL was okay. I would definitely use Budget again.",1200.0,1370.0,1.14,1000.0
Budget,Brad R,Chicago,IL,2015-07-28,4,"Coupe of beds. Desk, couches.",1000.0,1200.0,1.2,1100.0
Budget,Ellen O,Jersey City,NJ,2015-07-24,5,Easy pick up and drop off of trailer - knowledgable and personable staff.,225.0,100.0,0.44,800.0
Budget,Michael R,Valrico,FL,2015-07-21,4,"Truck cab could have used a wipe down prior to rental. Otherwise, truck was in good working order and no problems encountered.",1000.0,3000.0,3.0,2000.0
Budget,Michelle V,Arlington,MA,2015-07-17,2,"Rental companies seem to think that when you reserve a 24-foot truck, you really meant--whatever they have on the lot. The 24-foot truck I reserved had a hole in the top from the previous day's driver, but I needed that much hauling capacity for a move. The gentleman at Budget let me take it and he was a good human being, but it annoys me to no end that Budget doesn't even attempt to bring in a replacement truck with 24 hours notice. They just let you show up and be surprised. There really ought to be a law that a company pays the customer when they don't have the proper truck available. Then there would be much less of this going on.",11.0,,,
Budget,John F,Denver,CO,2015-07-14,3,Dirty cab and had problems checking in.,500.0,510.0,1.02,1000.0
Budget,Richard M,Winston Salem,NC,2015-07-13,3,"Competent and professional at the desk. But truck had a slow oil leak that worried us the entire trip. Arrived, however, without any problems.",1200.0,1100.0,0.92,2300.0
Budget,david w,Medford,OR,2015-07-13,3,interior could use spiffing up,270.0,170.0,0.63,1200.0
Budget,PETER R,Lancaster,PA,2015-07-08,5,"Truck like new, free upgrade, no problems. Second time using this vendor, will use again.",40.0,58.0,1.45,800.0
Budget,Frank W,Dallas,TX,2015-07-06,4,Good truck. no problems,1800.0,1350.0,0.75,
Budget,Suzanne R,Pensacola,FL,2015-07-03,3,The trailer was an issue. I ended up driving the car rather than put it on the rented trailer. The people at the Budget rental office in Orlando were extremely helpful.,800.0,600.0,0.75,800.0
Budget,Gary E,Winston-Salem,NC,2015-07-02,1,I had a 24 ft. truck reserved for several weeks. Showed up the morning of our move and there was no 24 ft. truck. I had to use a smaller truck and my wife and I at 61 years old and 56 years old and diabetic had to load a second time and make a second trip. Don't use Budget!!!!!,25.0,150.0,6.0,1500.0
Budget,David L,Allendale,NJ,2015-06-30,4,Truck was nice and almost brand new. No issues until after we offloaded and the starter went. They came and towed it the next day. Besides a long roadside assistance call wait it was a good experience. They are also one of a few company's that allows a larger car to be towed.,1400.0,2700.0,1.93,1800.0
Budget,Joe L,Bradenton,FL,2015-06-27,2,"That truck was beat up, and the alignment was so bad that I had the steering wheel pointed to 2:00. Also, I cut my hand on the window, as the roller didn't have a handle. Still, it got the job done.",50.0,100.0,2.0,
Budget,Andrew L,Jackson Heights,NY,2015-06-27,2,"There was confusion over if the truck would be covered by our insurance and we received the 'hard sell' for their own cover which we eventually accepted due to the confusion. The truck's engine light came on after 500 miles and after a call to budget was told to wait for assistance. The worker on the phone was very rude when we could not immediately tell her the mile marker where we had stopped. She also let us wait an hour and call multiple times before another employee at the call center advised us no help was coming - or indeed would ever come! He then told us it was 'probably fine' to continue anyway. I would never rent from budget again, the stress of using them really made the move a lot harder than it had to be and led to significant delays in our trip.",1000.0,950.0,0.95,
Budget,Alysia M,Westville,NJ,2015-06-27,5,"The guy I use for my moves is in Deptford NJ and always offers me a good price, great customer service, and throws in little extras for free (this time packing mats and a dolly) Ive been using him for 8 years and would never use anyone else!",40.0,60.0,1.5,1000.0
Budget,Sam P,Peoria,IL,2015-06-22,4,Decent truck although a little pricy.,185.0,250.0,1.35,
Budget,William (Bill) M,Ocala,FL,2015-06-22,4,THE PROVIDER DID NOT EXPLAIN THE D.E.F. FUEL TANK WHICH ALMOST EMPTIED ON OUR TRIP. ON A SUNDAY WE CALLED ROAD SIDE SERVICE TO CONFIRM IF WE NEEDED TO FILL THIS TANK AS WELL AS OUR DIESEL FUEL. IT WOULD HAVE BEEN PAINFUL TO HAVE BEEN STUCK ON THE SIDE OF THE ROAD WITH A HUGE TRUCK OF FURNITURE TO SWITCH INTO ANOTHER TRUCK SHOULD WE HAVE DONE DAMAGE TO THE TRUCK BECAUSE WE HAD NOT BEEN PROACTIVE TO ASK ABOUT THAT FUEL TANK GAUGE.,1250.0,550.0,0.44,2200.0
